date,meal_period,restaurant_covers,event_indicator,occupancy_rate,number_of_items,dish_category,dishwasher_cycles,cycle_duration_minutes,items_per_rack,washing_time_minutes,waiting_time_minutes,rewash_required,items_rejected,damaged_items,dishwasher_utilization,staff_available,water_consumption_liters,detergent_consumption_ml,season,day_of_week,peak_period
2025-03-21,Breakfast,75,False,0.735,215,Cutlery,5,2.24,45,11.2,3.0,True,5,0,0.441,3,35.3,48.4,Spring,Friday,False
2025-03-21,Breakfast,75,False,0.735,13,Cookware,2,2.63,10,5.3,8.6,True,2,0,0.25,3,8.4,17.6,Spring,Friday,False
2025-03-21,Lunch,49,False,0.735,105,Plates,5,2.18,24,10.9,0.0,True,1,1,0.393,3,25.4,56.7,Spring,Friday,False
2025-03-21,Lunch,49,False,0.735,69,Glassware,4,2.22,20,8.9,4.0,False,0,0,0.315,3,21.2,42.0,Spring,Friday,False
2025-03-21,Lunch,49,False,0.735,134,Cutlery,3,2.17,45,6.5,4.0,True,5,0,0.266,3,21.8,31.5,Spring,Friday,False
2025-03-21,Lunch,49,False,0.735,7,Cookware,1,2.55,10,2.5,7.3,True,1,0,0.25,3,4.1,9.8,Spring,Friday,False
2025-03-21,Dinner,86,False,0.735,179,Plates,8,1.92,24,15.4,1.8,True,3,0,0.744,3,47.4,75.2,Spring,Friday,True
2025-03-21,Dinner,86,False,0.735,126,Glassware,7,1.86,20,13.0,3.7,True,4,0,0.608,3,35.7,64.8,Spring,Friday,True
2025-03-21,Dinner,86,False,0.735,240,Cutlery,6,2.09,45,12.6,3.8,True,2,0,0.579,3,41.7,63.2,Spring,Friday,True
2025-03-21,Dinner,86,False,0.735,18,Cookware,2,2.51,10,5.0,0.0,True,2,0,0.25,3,8.0,16.4,Spring,Friday,True
2025-03-22,Breakfast,68,False,0.669,154,Plates,7,2.19,24,15.3,3.3,True,2,0,0.579,3,37.2,76.0,Spring,Saturday,False
2025-03-22,Breakfast,68,False,0.669,97,Glassware,5,2.19,20,11.0,6.0,False,0,0,0.438,3,27.3,46.2,Spring,Saturday,False
2025-03-22,Breakfast,68,False,0.669,192,Cutlery,5,2.09,45,10.4,2.7,True,1,0,0.366,3,33.5,56.5,Spring,Saturday,False
2025-03-22,Breakfast,68,False,0.669,20,Cookware,2,2.3,10,4.6,8.6,True,1,0,0.25,3,9.0,21.5,Spring,Saturday,False
2025-03-22,Lunch,54,False,0.669,122,Plates,6,2.09,24,12.6,3.5,False,0,0,0.438,3,32.0,58.4,Spring,Saturday,False
2025-03-22,Lunch,54,False,0.669,71,Glassware,4,1.93,20,7.7,6.8,True,3,0,0.283,3,20.5,47.0,Spring,Saturday,False
2025-03-22,Lunch,54,False,0.669,155,Cutlery,4,2.11,45,8.4,6.6,True,6,0,0.299,3,28.1,43.5,Spring,Saturday,False
2025-03-22,Lunch,54,False,0.669,14,Cookware,2,2.47,10,4.9,7.6,True,1,0,0.25,3,8.9,24.2,Spring,Saturday,False
2025-03-22,Dinner,85,False,0.669,191,Plates,8,2.2,24,17.6,5.6,True,5,0,0.909,3,46.3,75.7,Spring,Saturday,True
2025-03-22,Dinner,85,False,0.669,134,Glassware,7,2.06,20,14.4,0.2,True,5,0,0.714,3,39.4,66.3,Spring,Saturday,True
2025-03-22,Dinner,85,False,0.669,233,Cutlery,6,2.28,45,13.7,0.6,True,1,0,0.613,3,41.8,60.2,Spring,Saturday,True
2025-03-22,Dinner,85,False,0.669,10,Cookware,1,2.42,10,2.4,3.1,False,0,0,0.25,3,4.6,10.4,Spring,Saturday,True
2025-03-23,Breakfast,51,False,0.632,112,Plates,5,2.0,24,10.0,2.0,True,2,0,0.385,3,28.8,55.8,Spring,Sunday,False
2025-03-23,Breakfast,51,False,0.632,74,Glassware,4,2.17,20,8.7,6.8,True,1,0,0.331,3,22.0,46.4,Spring,Sunday,False
2025-03-23,Breakfast,51,False,0.632,141,Cutlery,4,1.99,45,8.0,4.6,True,3,1,0.257,3,25.6,44.1,Spring,Sunday,False
2025-03-23,Breakfast,51,False,0.632,5,Cookware,1,2.47,10,2.5,1.1,True,2,0,0.25,3,4.3,9.6,Spring,Sunday,False
2025-03-23,Lunch,42,False,0.632,91,Plates,4,2.24,24,8.9,1.9,False,0,0,0.349,2,23.8,42.0,Spring,Sunday,False
2025-03-23,Lunch,42,False,0.632,66,Glassware,4,1.89,20,7.5,3.0,True,1,0,0.256,2,20.0,43.4,Spring,Sunday,False
2025-03-23,Lunch,42,False,0.632,115,Cutlery,3,2.18,45,6.5,7.5,True,2,1,0.25,2,20.5,31.7,Spring,Sunday,False
2025-03-23,Lunch,42,False,0.632,12,Cookware,2,2.28,10,4.6,1.6,False,0,0,0.25,2,8.1,20.0,Spring,Sunday,False
2025-03-23,Dinner,60,False,0.632,127,Plates,6,2.32,24,13.9,9.2,True,1,0,0.635,3,33.5,68.2,Spring,Sunday,True
2025-03-23,Dinner,60,False,0.632,85,Glassware,5,2.08,20,10.4,2.8,False,0,0,0.458,3,25.8,54.8,Spring,Sunday,True
2025-03-23,Dinner,60,False,0.632,169,Cutlery,4,1.96,45,7.8,4.9,True,4,0,0.381,3,30.3,29.5,Spring,Sunday,True
2025-03-23,Dinner,60,False,0.632,18,Cookware,2,2.41,10,4.8,3.0,True,2,0,0.25,3,9.0,18.2,Spring,Sunday,True
2025-03-24,Breakfast,87,False,0.787,184,Plates,8,2.16,24,17.3,0.0,True,3,0,0.681,3,45.5,77.2,Spring,Monday,False
2025-03-24,Breakfast,87,False,0.787,119,Glassware,6,1.95,20,11.7,1.2,True,1,0,0.478,3,33.5,54.5,Spring,Monday,False
2025-03-24,Breakfast,87,False,0.787,244,Cutlery,6,2.26,45,13.5,2.2,True,3,0,0.504,3,43.3,60.9,Spring,Monday,False
2025-03-24,Breakfast,87,False,0.787,30,Cookware,3,2.26,10,6.8,3.5,False,0,0,0.279,3,13.8,29.4,Spring,Monday,False
2025-03-24,Lunch,63,False,0.787,130,Plates,6,1.95,24,11.7,2.2,True,1,0,0.434,3,35.8,55.3,Spring,Monday,False
2025-03-24,Lunch,63,False,0.787,84,Glassware,5,2.22,20,11.1,0.0,True,1,0,0.383,3,24.7,48.8,Spring,Monday,False
2025-03-24,Lunch,63,False,0.787,171,Cutlery,4,2.0,45,8.0,5.5,True,4,0,0.313,3,29.5,45.3,Spring,Monday,False
2025-03-24,Lunch,63,False,0.787,23,Cookware,3,2.48,10,7.4,0.0,True,1,0,0.25,3,13.4,32.3,Spring,Monday,False
2025-03-24,Dinner,90,False,0.787,178,Plates,8,2.16,24,17.3,10.6,True,4,0,0.83,3,44.4,77.9,Spring,Monday,True
2025-03-24,Dinner,90,False,0.787,109,Glassware,6,2.16,20,13.0,0.8,True,1,0,0.612,3,28.8,48.8,Spring,Monday,True
2025-03-24,Dinner,90,False,0.787,247,Cutlery,6,1.97,45,11.8,1.8,True,2,1,0.56,3,42.1,52.2,Spring,Monday,True
2025-03-24,Dinner,90,False,0.787,36,Cookware,4,2.2,10,8.8,4.6,True,4,0,0.411,3,18.4,43.5,Spring,Monday,True
2025-03-25,Breakfast,67,False,0.691,137,Plates,6,2.2,24,13.2,2.3,False,0,0,0.518,3,33.1,60.0,Spring,Tuesday,False
2025-03-25,Breakfast,67,False,0.691,98,Glassware,5,2.04,20,10.2,6.2,True,2,1,0.412,3,25.7,39.2,Spring,Tuesday,False
2025-03-25,Breakfast,67,False,0.691,189,Cutlery,5,2.03,45,10.2,2.6,True,2,0,0.352,3,34.0,46.8,Spring,Tuesday,False
2025-03-25,Breakfast,67,False,0.691,21,Cookware,3,2.16,10,6.5,4.6,False,0,0,0.25,3,12.4,26.4,Spring,Tuesday,False
2025-03-25,Lunch,39,False,0.691,88,Plates,4,2.06,24,8.2,3.8,True,3,1,0.311,2,22.2,36.7,Spring,Tuesday,False
2025-03-25,Lunch,39,False,0.691,55,Glassware,3,2.22,20,6.7,3.3,True,1,0,0.251,2,15.7,26.8,Spring,Tuesday,False
2025-03-25,Lunch,39,False,0.691,113,Cutlery,3,2.24,45,6.7,8.0,False,0,0,0.25,2,21.0,30.4,Spring,Tuesday,False
2025-03-25,Lunch,39,False,0.691,12,Cookware,2,2.46,10,4.9,4.2,True,1,0,0.25,2,9.0,19.3,Spring,Tuesday,False
2025-03-25,Dinner,78,False,0.691,171,Plates,8,2.08,24,16.7,7.8,True,6,0,0.769,3,42.7,68.2,Spring,Tuesday,True
2025-03-25,Dinner,78,False,0.691,117,Glassware,6,2.01,20,12.1,1.3,False,0,0,0.61,3,32.3,57.9,Spring,Tuesday,True
2025-03-25,Dinner,78,False,0.691,227,Cutlery,6,2.15,45,12.9,2.5,True,2,0,0.561,3,38.7,62.2,Spring,Tuesday,True
2025-03-25,Dinner,78,False,0.691,17,Cookware,2,2.42,10,4.8,0.7,False,0,0,0.25,3,9.1,19.6,Spring,Tuesday,True
2025-03-26,Breakfast,74,False,0.72,161,Plates,7,1.73,24,12.1,4.9,True,4,0,0.479,3,41.1,72.5,Spring,Wednesday,False
2025-03-26,Breakfast,74,False,0.72,108,Glassware,6,2.26,20,13.6,0.9,True,2,1,0.503,3,30.3,51.5,Spring,Wednesday,False
2025-03-26,Breakfast,74,False,0.72,197,Cutlery,5,2.16,45,10.8,0.0,True,4,1,0.39,3,35.6,42.1,Spring,Wednesday,False
2025-03-26,Breakfast,74,False,0.72,11,Cookware,2,2.43,10,4.9,1.6,False,0,0,0.25,3,7.9,20.6,Spring,Wednesday,False
2025-03-26,Lunch,37,False,0.72,82,Plates,4,2.01,24,8.0,0.0,True,2,0,0.283,2,21.1,39.3,Spring,Wednesday,False
2025-03-26,Lunch,37,False,0.72,53,Glassware,3,2.1,20,6.3,0.0,False,0,0,0.25,2,15.8,30.8,Spring,Wednesday,False
2025-03-26,Lunch,37,False,0.72,112,Cutlery,3,2.05,45,6.2,0.0,True,1,0,0.25,2,21.7,27.2,Spring,Wednesday,False
2025-03-26,Lunch,37,False,0.72,6,Cookware,1,2.26,10,2.3,7.7,True,1,0,0.25,2,4.4,10.7,Spring,Wednesday,False
2025-03-26,Dinner,97,False,0.72,208,Plates,9,2.25,24,20.2,12.4,True,4,1,1.009,3,52.7,88.8,Spring,Wednesday,True
2025-03-26,Dinner,97,False,0.72,134,Glassware,7,2.0,20,14.0,2.5,True,4,1,0.695,3,36.9,69.4,Spring,Wednesday,True
2025-03-26,Dinner,97,False,0.72,260,Cutlery,6,2.12,45,12.7,0.0,True,5,0,0.634,3,44.0,59.7,Spring,Wednesday,True
2025-03-26,Dinner,97,False,0.72,23,Cookware,3,2.45,10,7.3,1.1,False,0,0,0.292,3,13.6,31.2,Spring,Wednesday,True
2025-03-27,Breakfast,75,True,0.717,180,Plates,8,2.09,24,16.8,16.6,True,2,0,0.647,4,42.6,73.7,Spring,Thursday,True
2025-03-27,Breakfast,75,True,0.717,95,Glassware,5,2.21,20,11.1,13.4,True,3,0,0.433,4,27.4,57.9,Spring,Thursday,True
2025-03-27,Breakfast,75,True,0.717,213,Cutlery,5,2.04,45,10.2,9.3,True,3,0,0.399,4,37.5,60.7,Spring,Thursday,True
2025-03-27,Breakfast,75,True,0.717,18,Cookware,2,2.45,10,4.9,7.0,False,0,0,0.25,4,8.9,21.1,Spring,Thursday,True
2025-03-27,Lunch,69,True,0.717,149,Plates,7,2.17,24,15.2,9.4,True,2,0,0.555,4,39.9,70.4,Spring,Thursday,True
2025-03-27,Lunch,69,True,0.717,98,Glassware,5,2.1,20,10.5,11.1,True,1,0,0.423,4,25.0,46.8,Spring,Thursday,True
2025-03-27,Lunch,69,True,0.717,204,Cutlery,5,2.04,45,10.2,13.0,True,2,1,0.38,4,34.5,51.5,Spring,Thursday,True
2025-03-27,Lunch,69,True,0.717,7,Cookware,1,2.24,10,2.2,6.7,False,0,0,0.25,4,3.9,9.4,Spring,Thursday,True
2025-03-27,Dinner,114,True,0.717,253,Plates,11,2.15,24,23.7,24.7,True,7,0,1.178,4,64.3,108.9,Spring,Thursday,True
2025-03-27,Dinner,114,True,0.717,153,Glassware,8,2.1,20,16.8,13.3,True,1,0,0.835,4,45.1,79.3,Spring,Thursday,True
2025-03-27,Dinner,114,True,0.717,322,Cutlery,8,2.05,45,16.4,13.6,True,4,0,0.76,4,57.8,79.0,Spring,Thursday,True
2025-03-27,Dinner,114,True,0.717,32,Cookware,4,2.73,10,10.9,13.7,True,1,0,0.452,4,18.7,37.6,Spring,Thursday,True
2025-03-28,Breakfast,77,False,0.829,177,Plates,8,1.92,24,15.4,0.0,True,4,0,0.584,3,44.0,79.2,Spring,Friday,False
2025-03-28,Breakfast,77,False,0.829,115,Glassware,6,1.97,20,11.8,2.1,True,3,0,0.466,3,34.0,47.4,Spring,Friday,False
2025-03-28,Breakfast,77,False,0.829,209,Cutlery,5,2.15,45,10.8,0.5,True,3,1,0.412,3,35.7,52.2,Spring,Friday,False
2025-03-28,Breakfast,77,False,0.829,19,Cookware,2,2.46,10,4.9,3.4,True,1,0,0.25,3,8.7,20.4,Spring,Friday,False
2025-03-28,Lunch,43,False,0.829,95,Plates,4,2.13,24,8.5,3.1,True,1,0,0.347,3,21.9,38.9,Spring,Friday,False
2025-03-28,Lunch,43,False,0.829,62,Glassware,4,2.17,20,8.7,1.2,True,3,0,0.277,3,20.1,32.4,Spring,Friday,False
2025-03-28,Lunch,43,False,0.829,121,Cutlery,3,2.09,45,6.3,4.2,True,2,0,0.25,3,22.1,29.3,Spring,Friday,False
2025-03-28,Lunch,43,False,0.829,6,Cookware,1,2.5,10,2.5,1.5,True,1,0,0.25,3,4.2,10.6,Spring,Friday,False
2025-03-28,Dinner,107,False,0.829,224,Plates,10,1.97,24,19.7,10.2,True,4,0,0.952,3,61.4,94.2,Spring,Friday,True
2025-03-28,Dinner,107,False,0.829,157,Glassware,8,1.99,20,16.0,6.7,True,1,0,0.812,3,43.8,85.9,Spring,Friday,True
2025-03-28,Dinner,107,False,0.829,300,Cutlery,7,2.06,45,14.4,1.2,True,7,1,0.712,3,52.2,60.7,Spring,Friday,True
2025-03-28,Dinner,107,False,0.829,19,Cookware,2,2.37,10,4.7,0.0,False,0,0,0.25,3,8.4,21.1,Spring,Friday,True
2025-03-29,Breakfast,59,False,0.682,127,Plates,6,2.34,24,14.1,8.8,True,4,0,0.511,3,32.5,58.4,Spring,Saturday,False
2025-03-29,Breakfast,59,False,0.682,75,Glassware,4,2.15,20,8.6,1.9,True,1,1,0.332,3,20.5,38.5,Spring,Saturday,False
2025-03-29,Breakfast,59,False,0.682,161,Cutlery,4,2.12,45,8.5,3.2,True,4,0,0.312,3,28.1,49.7,Spring,Saturday,False
2025-03-29,Breakfast,59,False,0.682,21,Cookware,3,2.49,10,7.5,0.0,True,2,0,0.25,3,13.0,30.6,Spring,Saturday,False
2025-03-29,Lunch,39,False,0.682,79,Plates,4,2.11,24,8.4,1.9,True,1,0,0.286,2,22.8,36.5,Spring,Saturday,False
2025-03-29,Lunch,39,False,0.682,53,Glassware,3,2.11,20,6.3,3.5,False,0,0,0.25,2,15.5,31.0,Spring,Saturday,False
2025-03-29,Lunch,39,False,0.682,107,Cutlery,3,1.71,45,5.1,0.0,False,0,0,0.25,2,20.0,27.3,Spring,Saturday,False
2025-03-29,Lunch,39,False,0.682,9,Cookware,1,2.59,10,2.6,3.2,True,1,0,0.25,2,4.4,10.6,Spring,Saturday,False
2025-03-29,Dinner,89,False,0.682,193,Plates,9,2.15,24,19.4,9.2,True,4,0,0.897,3,51.0,81.3,Spring,Saturday,True
2025-03-29,Dinner,89,False,0.682,126,Glassware,7,2.02,20,14.2,0.0,True,2,1,0.66,3,34.9,69.7,Spring,Saturday,True
2025-03-29,Dinner,89,False,0.682,255,Cutlery,6,2.25,45,13.5,3.3,True,9,1,0.661,3,41.5,53.8,Spring,Saturday,True
2025-03-29,Dinner,89,False,0.682,16,Cookware,2,2.52,10,5.0,0.0,True,1,0,0.25,3,9.2,19.0,Spring,Saturday,True
2025-03-30,Breakfast,74,False,0.769,151,Plates,7,2.15,24,15.0,2.4,True,3,1,0.557,3,37.0,73.7,Spring,Sunday,False
2025-03-30,Breakfast,74,False,0.769,109,Glassware,6,2.14,20,12.9,5.0,True,3,0,0.481,3,31.2,51.4,Spring,Sunday,False
2025-03-30,Breakfast,74,False,0.769,199,Cutlery,5,2.03,45,10.1,4.6,True,2,0,0.369,3,36.1,49.8,Spring,Sunday,False
2025-03-30,Breakfast,74,False,0.769,20,Cookware,2,2.38,10,4.8,3.9,False,0,0,0.25,3,9.4,15.3,Spring,Sunday,False
2025-03-30,Lunch,55,False,0.769,122,Plates,6,2.13,24,12.8,0.0,True,3,0,0.446,3,32.0,67.8,Spring,Sunday,False
2025-03-30,Lunch,55,False,0.769,71,Glassware,4,2.18,20,8.7,5.3,True,1,0,0.318,3,21.0,51.8,Spring,Sunday,False
2025-03-30,Lunch,55,False,0.769,151,Cutlery,4,2.07,45,8.3,0.9,True,2,0,0.286,3,26.5,39.5,Spring,Sunday,False
2025-03-30,Lunch,55,False,0.769,10,Cookware,1,2.32,10,2.3,0.0,False,0,0,0.25,3,4.6,9.0,Spring,Sunday,False
2025-03-30,Dinner,87,False,0.769,200,Plates,9,2.4,24,21.6,18.2,True,3,0,1.037,3,51.5,75.1,Spring,Sunday,True
2025-03-30,Dinner,87,False,0.769,128,Glassware,7,2.18,20,15.3,2.2,True,6,0,0.723,3,38.3,65.2,Spring,Sunday,True
2025-03-30,Dinner,87,False,0.769,237,Cutlery,6,2.05,45,12.3,2.0,True,4,0,0.559,3,41.6,52.2,Spring,Sunday,True
2025-03-30,Dinner,87,False,0.769,23,Cookware,3,2.27,10,6.8,4.3,True,2,0,0.27,3,13.7,24.8,Spring,Sunday,True
2025-03-31,Breakfast,81,False,0.692,182,Plates,8,2.07,24,16.5,1.9,True,1,0,0.646,3,47.3,85.0,Spring,Monday,False
2025-03-31,Breakfast,81,False,0.692,114,Glassware,6,2.0,20,12.0,6.4,True,1,0,0.47,3,31.8,49.5,Spring,Monday,False
2025-03-31,Breakfast,81,False,0.692,223,Cutlery,5,2.08,45,10.4,0.0,True,1,0,0.425,3,38.4,44.6,Spring,Monday,False
2025-03-31,Breakfast,81,False,0.692,26,Cookware,3,2.47,10,7.4,0.0,False,0,0,0.265,3,13.3,33.3,Spring,Monday,False
2025-03-31,Lunch,53,False,0.692,121,Plates,6,2.34,24,14.0,2.2,True,1,0,0.486,3,30.5,57.7,Spring,Monday,False
2025-03-31,Lunch,53,False,0.692,74,Glassware,4,2.36,20,9.4,1.6,True,2,1,0.359,3,22.1,40.6,Spring,Monday,False
2025-03-31,Lunch,53,False,0.692,148,Cutlery,4,2.24,45,9.0,4.4,True,2,0,0.303,3,27.3,43.9,Spring,Monday,False
2025-03-31,Lunch,53,False,0.692,11,Cookware,2,2.3,10,4.6,6.2,False,0,0,0.25,3,8.5,21.5,Spring,Monday,False
2025-03-31,Dinner,96,False,0.692,205,Plates,9,2.12,24,19.1,9.8,True,7,0,0.938,3,48.6,81.7,Spring,Monday,True
2025-03-31,Dinner,96,False,0.692,121,Glassware,7,1.91,20,13.4,6.6,True,1,0,0.6,3,36.3,61.8,Spring,Monday,True
2025-03-31,Dinner,96,False,0.692,272,Cutlery,7,2.14,45,15.0,8.2,True,10,1,0.672,3,47.2,63.8,Spring,Monday,True
2025-03-31,Dinner,96,False,0.692,7,Cookware,1,2.41,10,2.4,1.5,False,0,0,0.25,3,4.0,9.2,Spring,Monday,True
2025-04-01,Breakfast,71,False,0.697,148,Plates,7,1.9,24,13.3,0.0,True,2,1,0.483,3,39.5,66.5,Spring,Tuesday,False
2025-04-01,Breakfast,71,False,0.697,99,Glassware,5,1.93,20,9.6,1.6,True,2,1,0.393,3,26.1,58.8,Spring,Tuesday,False
2025-04-01,Breakfast,71,False,0.697,202,Cutlery,5,2.14,45,10.7,0.0,True,4,0,0.396,3,34.4,46.9,Spring,Tuesday,False
2025-04-01,Breakfast,71,False,0.697,17,Cookware,2,2.37,10,4.7,2.1,False,0,0,0.25,3,8.9,20.2,Spring,Tuesday,False
2025-04-01,Lunch,56,False,0.697,122,Plates,6,2.21,24,13.3,0.0,True,3,0,0.463,3,31.9,55.7,Spring,Tuesday,False
2025-04-01,Lunch,56,False,0.697,82,Glassware,5,2.07,20,10.3,4.5,True,1,0,0.349,3,26.4,50.6,Spring,Tuesday,False
2025-04-01,Lunch,56,False,0.697,167,Cutlery,4,2.1,45,8.4,0.0,True,3,0,0.321,3,27.9,37.8,Spring,Tuesday,False
2025-04-01,Lunch,56,False,0.697,10,Cookware,1,2.64,10,2.6,4.2,False,0,0,0.25,3,4.7,11.6,Spring,Tuesday,False
2025-04-01,Dinner,78,False,0.697,165,Plates,7,2.16,24,15.1,8.6,True,3,0,0.771,3,41.5,62.2,Spring,Tuesday,True
2025-04-01,Dinner,78,False,0.697,116,Glassware,6,1.91,20,11.5,3.3,True,3,0,0.574,3,32.1,59.7,Spring,Tuesday,True
2025-04-01,Dinner,78,False,0.697,223,Cutlery,5,2.22,45,11.1,6.4,True,1,0,0.571,3,37.8,46.8,Spring,Tuesday,True
2025-04-01,Dinner,78,False,0.697,15,Cookware,2,2.4,10,4.8,0.8,True,1,0,0.25,3,8.4,20.4,Spring,Tuesday,True
2025-04-02,Breakfast,80,False,0.687,178,Plates,8,1.83,24,14.6,4.4,False,0,0,0.558,3,47.1,74.7,Spring,Wednesday,False
2025-04-02,Breakfast,80,False,0.687,113,Glassware,6,1.98,20,11.9,1.9,True,2,0,0.461,3,31.7,61.6,Spring,Wednesday,False
2025-04-02,Breakfast,80,False,0.687,215,Cutlery,5,2.1,45,10.5,1.0,True,9,0,0.414,3,37.1,49.9,Spring,Wednesday,False
2025-04-02,Breakfast,80,False,0.687,15,Cookware,2,2.38,10,4.8,4.7,False,0,0,0.25,3,9.1,16.4,Spring,Wednesday,False
2025-04-02,Lunch,51,False,0.687,114,Plates,5,2.13,24,10.7,1.1,True,2,0,0.417,3,30.0,50.6,Spring,Wednesday,False
2025-04-02,Lunch,51,False,0.687,75,Glassware,4,2.18,20,8.7,3.5,True,2,0,0.336,3,21.0,37.2,Spring,Wednesday,False
2025-04-02,Lunch,51,False,0.687,144,Cutlery,4,2.17,45,8.7,5.2,True,2,1,0.286,3,26.7,48.4,Spring,Wednesday,False
2025-04-02,Lunch,51,False,0.687,15,Cookware,2,2.44,10,4.9,3.6,False,0,0,0.25,3,9.1,21.5,Spring,Wednesday,False
2025-04-02,Dinner,99,False,0.687,219,Plates,10,2.1,24,21.0,13.6,True,5,1,0.995,3,54.7,101.7,Spring,Wednesday,True
2025-04-02,Dinner,99,False,0.687,134,Glassware,7,1.99,20,13.9,2.1,True,7,0,0.69,3,39.0,75.9,Spring,Wednesday,True
2025-04-02,Dinner,99,False,0.687,273,Cutlery,7,2.06,45,14.4,1.6,True,3,0,0.648,3,49.7,76.5,Spring,Wednesday,True
2025-04-02,Dinner,99,False,0.687,35,Cookware,4,2.49,10,10.0,0.6,True,2,0,0.452,3,17.8,38.9,Spring,Wednesday,True
2025-04-03,Breakfast,77,False,0.769,172,Plates,8,2.33,24,18.7,2.3,True,6,0,0.689,3,42.1,82.8,Spring,Thursday,False
2025-04-03,Breakfast,77,False,0.769,101,Glassware,6,1.9,20,11.4,0.8,False,0,0,0.396,3,33.9,61.4,Spring,Thursday,False
2025-04-03,Breakfast,77,False,0.769,217,Cutlery,5,2.17,45,10.9,3.5,True,4,0,0.431,3,37.1,58.8,Spring,Thursday,False
2025-04-03,Breakfast,77,False,0.769,9,Cookware,1,2.45,10,2.4,1.5,False,0,0,0.25,3,4.5,7.6,Spring,Thursday,False
2025-04-03,Lunch,45,False,0.769,98,Plates,5,2.11,24,10.6,6.4,True,1,0,0.355,3,26.4,50.9,Spring,Thursday,False
2025-04-03,Lunch,45,False,0.769,67,Glassware,4,2.13,20,8.5,3.1,True,2,0,0.294,3,20.3,37.6,Spring,Thursday,False
2025-04-03,Lunch,45,False,0.769,119,Cutlery,3,1.94,45,5.8,1.1,False,0,0,0.25,3,22.1,28.3,Spring,Thursday,False
2025-04-03,Lunch,45,False,0.769,7,Cookware,1,2.47,10,2.5,1.9,True,1,0,0.25,3,4.5,11.1,Spring,Thursday,False
2025-04-03,Dinner,90,False,0.769,205,Plates,9,2.18,24,19.6,10.4,True,1,1,0.965,3,52.6,82.1,Spring,Thursday,True
2025-04-03,Dinner,90,False,0.769,120,Glassware,6,2.17,20,13.0,3.8,True,3,0,0.676,3,32.0,59.0,Spring,Thursday,True
2025-04-03,Dinner,90,False,0.769,264,Cutlery,6,2.24,45,13.4,6.5,True,13,1,0.681,3,45.1,61.6,Spring,Thursday,True
2025-04-03,Dinner,90,False,0.769,26,Cookware,3,2.63,10,7.9,0.0,True,1,0,0.354,3,14.0,32.0,Spring,Thursday,True
2025-04-04,Breakfast,64,False,0.704,143,Plates,6,1.9,24,11.4,0.7,True,3,0,0.467,3,35.5,56.7,Spring,Friday,False
2025-04-04,Breakfast,64,False,0.704,95,Glassware,5,2.09,20,10.4,1.6,True,3,0,0.408,3,25.8,52.6,Spring,Friday,False
2025-04-04,Breakfast,64,False,0.704,177,Cutlery,4,2.02,45,8.1,1.9,True,1,1,0.327,3,30.1,40.2,Spring,Friday,False
2025-04-04,Breakfast,64,False,0.704,9,Cookware,1,2.57,10,2.6,6.8,False,0,0,0.25,3,4.1,9.0,Spring,Friday,False
2025-04-04,Lunch,55,False,0.704,120,Plates,5,2.12,24,10.6,4.7,False,0,0,0.436,3,28.4,45.8,Spring,Friday,False
2025-04-04,Lunch,55,False,0.704,72,Glassware,4,2.13,20,8.5,1.5,True,1,0,0.316,3,20.5,38.2,Spring,Friday,False
2025-04-04,Lunch,55,False,0.704,160,Cutlery,4,1.9,45,7.6,1.2,True,2,0,0.278,3,28.4,48.6,Spring,Friday,False
2025-04-04,Lunch,55,False,0.704,20,Cookware,2,2.44,10,4.9,6.6,True,1,0,0.25,3,8.8,23.9,Spring,Friday,False
2025-04-04,Dinner,77,False,0.704,171,Plates,8,2.19,24,17.5,0.5,True,5,1,0.809,3,46.1,78.6,Spring,Friday,True
2025-04-04,Dinner,77,False,0.704,99,Glassware,5,1.99,20,10.0,6.4,True,2,0,0.512,3,26.3,55.9,Spring,Friday,True
2025-04-04,Dinner,77,False,0.704,222,Cutlery,5,2.06,45,10.3,3.2,True,2,1,0.526,3,38.7,53.2,Spring,Friday,True
2025-04-04,Dinner,77,False,0.704,14,Cookware,2,2.38,10,4.8,1.7,False,0,0,0.25,3,8.6,17.5,Spring,Friday,True
2025-04-05,Breakfast,67,False,0.632,141,Plates,6,2.13,24,12.8,0.4,True,2,1,0.516,3,33.2,58.5,Spring,Saturday,False
2025-04-05,Breakfast,67,False,0.632,96,Glassware,5,2.33,20,11.6,5.1,True,4,0,0.46,3,26.9,53.1,Spring,Saturday,False
2025-04-05,Breakfast,67,False,0.632,176,Cutlery,4,1.96,45,7.8,2.0,True,3,1,0.316,3,31.6,45.5,Spring,Saturday,False
2025-04-05,Breakfast,67,False,0.632,10,Cookware,1,2.42,10,2.4,0.0,True,1,0,0.25,3,4.3,10.1,Spring,Saturday,False
2025-04-05,Lunch,23,False,0.632,54,Plates,3,2.15,24,6.5,4.5,False,0,0,0.25,2,15.2,31.0,Spring,Saturday,False
2025-04-05,Lunch,23,False,0.632,38,Glassware,2,2.02,20,4.0,0.0,False,0,0,0.25,2,10.7,19.1,Spring,Saturday,False
2025-04-05,Lunch,23,False,0.632,68,Cutlery,2,1.92,45,3.8,7.6,True,4,0,0.25,2,12.8,22.1,Spring,Saturday,False
2025-04-05,Lunch,23,False,0.632,5,Cookware,1,2.57,10,2.6,1.9,False,0,0,0.25,2,4.2,9.6,Spring,Saturday,False
